ID,probability
TEST_00000,0.0007101528
TEST_00001,0.0012336528
TEST_00002,0.14895989
TEST_00003,0.105159976
TEST_00004,0.4994486
TEST_00005,0.12803221
TEST_00006,0.45400718
TEST_00007,0.3524903
TEST_00008,0.2961869
TEST_00009,0.0005810676
TEST_00010,0.048782285
TEST_00011,0.45164618
TEST_00012,0.3931405
TEST_00013,0.43253714
TEST_00014,0.29180965
TEST_00015,0.0009642261
TEST_00016,0.22321713
TEST_00017,0.34981674
TEST_00018,0.18300882
TEST_00019,0.7152433
TEST_00020,0.25610256
TEST_00021,0.39780903
TEST_00022,0.27710652
TEST_00023,0.20810935
TEST_00024,0.39751217
TEST_00025,0.00086050865
TEST_00026,0.1207466
TEST_00027,0.42424223
TEST_00028,0.16925842
TEST_00029,0.18350768
TEST_00030,0.4427271
TEST_00031,0.18023382
TEST_00032,0.16252504
TEST_00033,0.1801582
TEST_00034,0.3998172
TEST_00035,0.0006529556
TEST_00036,0.12752202
TEST_00037,0.2948014
TEST_00038,0.27596503
TEST_00039,0.0090547595
TEST_00040,0.20497133
TEST_00041,0.13726795
TEST_00042,0.30558318
TEST_00043,0.30075195
TEST_00044,0.3087428
TEST_00045,0.5301598
TEST_00046,0.516627
TEST_00047,0.23533924
TEST_00048,0.12643383
TEST_00049,0.39467603
TEST_00050,0.2638581
TEST_00051,0.2144858
TEST_00052,0.11146791
TEST_00053,0.6008266
TEST_00054,0.002735417
TEST_00055,0.39367712
TEST_00056,0.30399427
TEST_00057,0.21718825
TEST_00058,0.52412915
TEST_00059,0.18762282
TEST_00060,0.0015630949
TEST_00061,0.16093507
TEST_00062,0.30777597
TEST_00063,0.33209872
TEST_00064,0.22423227
TEST_00065,0.001848763
TEST_00066,0.27116075
TEST_00067,0.1888949
TEST_00068,0.29515374
TEST_00069,0.47589135
TEST_00070,0.39912668
TEST_00071,0.37471104
TEST_00072,0.21966054
TEST_00073,0.23349454
TEST_00074,0.13279499
TEST_00075,0.2501807
TEST_00076,0.009598512
TEST_00077,0.0015202992
TEST_00078,0.12083582
TEST_00079,0.20553216
TEST_00080,0.35841084
TEST_00081,0.0007074532
TEST_00082,0.21092354
TEST_00083,0.1635944
TEST_00084,0.44117066
TEST_00085,0.38742793
TEST_00086,0.00062480813
TEST_00087,0.40081626
TEST_00088,0.1299169
TEST_00089,0.38081214
TEST_00090,0.24088101
TEST_00091,0.09416859
TEST_00092,0.30755684
TEST_00093,0.56641835
TEST_00094,0.00062892697
TEST_00095,0.00073952257
TEST_00096,0.45502272
TEST_00097,0.11421336
TEST_00098,0.38039786
TEST_00099,0.2826315
TEST_00100,0.060724974
TEST_00101,0.239813
TEST_00102,0.35951847
TEST_00103,0.28508952
TEST_00104,0.34924898
TEST_00105,0.47976345
TEST_00106,0.27739128
TEST_00107,0.0009792481
TEST_00108,0.3321237
TEST_00109,0.00072246726
TEST_00110,0.43679652
TEST_00111,0.3731173
TEST_00112,0.011680315
TEST_00113,0.3737486
TEST_00114,0.16651937
